NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Oficina de Atención al Ciudadano. Línea Madrid. Numancia; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación dotada totalmente con medidas de accesibilidad y supresión de barreras en materia de discapacidad física y orgánica, visual y auditiva. Lengua de signos española de 9 a 15 horas.   Horario de atención en otros idiomas:  de 9 a 14 horas,  se atiende también inglés y francés.   Zona wifi   ; Metro: Puente de Vallecas , Nueva Numancia  Bus: 37 , 54 , 57 , 58 , 111 , 113 , 136 , 141 ;MONTE OLIVETI;CALLE;14;28038;PUENTE DE VALLECAS;4.039.786.211.392.550;-36.670.669.926.439.900;; ZonaWifi
Oficina de Atención al Ciudadano. Línea Madrid. Sanchinarro;    Ver localización de la nueva oficina      Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.  Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ; Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi   . ; Metro :  Blasco Ibáñez (línea 1)  Bus :  174 ;PRINCESA DE EBOLI;CALLE;29;28050;HORTALEZA;40.490.415.625.465.400;-3.655.356.751.728.000;; ZonaWifi
Oficina de Atención Integral al Contribuyente. Calle Hierro, 27 (Legazpi);  Atención exclusiva con  cita previa   excepto:   Emisión de duplicados de recibos y cartas de pago.  Domiciliaciones bancarias y pagos con tarjeta.  Registro.  ;  Laborables de lunes a jueves de 8,30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8,30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  ;  Oficina de atención tributaria presencial al contribuyente  en las siguientes materias:    Tributos:    Impuesto sobre Actividades Económicas.   Impuesto sobre Bienes Inmuebles.   Impuesto sobre Incremento del Valor de los Terrenos de Naturaleza Urbana:   Información general del impuesto.  Cuantificación del importe a petición del interesado.  Cumplimentación del documento cobratorio de autoliquidación.  Presentación de las declaraciones del impuesto sin cuota a ingresar.    Impuesto sobre Vehículos de Tracción Mecánica.  Tasas.  Precios públicos.  Solicitud de certificación para empresas de estar al corriente de pago de los impuestos municipales.     Punto de Información Catastral.  Se prestan los siguientes servicios:    Consulta libre y certificación electrónica de datos catastrales no protegidos y de cartografía digital.  Consulta y certificación electrónica para los titulares catastrales de los datos protegidos, relativos a los bienes inmuebles de su titularidad.  Certificación negativa de bienes inmuebles o de la circunstancia de no figurar como titular catastral, relativa al propio solicitante.      La consulta se hace dentro del ámbito nacional, es decir, afecta a todo el catastro español excepto el de los territorios con régimen foral propio.  Según la normativa catastral  no podrán atenderse en el Punto de Información Catastral  y, por tanto, deberán acudir a la Gerencia del Catastro las solicitudes de quienes se amparen en alguno de los supuestos de interés legítimo y directo establecidos en el artículo 53 del  Texto Refundido de la Ley del Catastro Inmobiliario  (titulares catastrales de las parcelas colindantes, titulares o cotitulares de derechos de trascendencia real o de arrendamiento o aparcería que recaigan sobre los bienes inmuebles inscritos en el Catastro, y herederos o sucesores respecto a los bienes inmuebles del causante o transmitente).   Oficina de registro : facultada para recoger escritos dirigidos a cualquier órgano administrativo, ya sea de la Administración General del Estado, de la Administración Autonómica o de la Administración Local.   Zona wifi  ;  Metro:  Legazpi, Arganzuela-Planetario   Bus:  6 , 8 , 18 , 19 , 22 , 45 , 47 , 59 , 62 , 76 , 78 , 79 , 85 , 86 , 88 , 123 , 148   Renfe:  Méndez Álvaro ;HIERRO;CALLE;27;28045;ARGANZUELA;40.390.625.317.093.100;-36.905.132.703.065.400;Información general y cita previa: 010 (desde fuera del municipio de Madrid 915 298 210); ZonaWifi
Oficina de Atención Integral al Contribuyente. Calle Raimundo Fernández Villaverde, 32;  Atención exclusiva con  cita previa   excepto:   Emisión de duplicados de recibos y cartas de pago.  Domiciliaciones bancarias y pagos con tarjeta.  Registro.  ;  Laborables de lunes a jueves de 8,30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8,30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  ;  Oficina de atención tributaria presencial al contribuyente  en las siguientes materias:   Impuesto sobre Actividades Económicas.  Impuesto sobre Bienes Inmuebles.  Impuesto sobre Incremento del Valor de los Terrenos de Naturaleza Urbana:   Información general del impuesto.  Cuantificación del importe a petición del interesado.  Cumplimentación del documento cobratorio de autoliquidación.  Presentación de las declaraciones del impuesto sin cuota a ingresar.    Impuesto sobre Vehículos de Tracción Mecánica.  Tasas.  Precios públicos.  Solicitud de certificación para empresas de estar al corriente de pago de los impuestos municipales.    Oficina de registro : facultada para recoger escritos dirigidos a cualquier órgano administrativo, ya sea de la Administración General del Estado, de la Administración Autonómica o de la Administración Local.   Zona wifi  ;  Metro:  Nuevos Ministerios, Cuatro Caminos   Bus:  Circular C1 y C2, L6, 149, 128, 124, 66, F   Renfe:  Nuevos Ministerios ;RAIMUNDO FERNANDEZ VILLAVERDE;CALLE;32;28003;CHAMBERI;4.044.613.326.792.270;-36.989.699.295.578.300;Información general y cita previa: 010 (desde fuera del municipio de Madrid 915 298 210); ZonaWifi
Oficina de Atención Integral al Contribuyente. Calle Sacramento, 3 (Junto a la Plaza de la Villa);  Atención exclusiva con  cita previa   excepto:   Emisión de duplicados de recibos y cartas de pago.  Domiciliaciones bancarias y pagos con tarjeta.  Registro.  ;  Laborables de lunes a jueves de 8,30 a 17 horas.  Viernes laborables y mes de agosto (de lunes a viernes) de 8,30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  ;  Oficina de atención tributaria presencial al contribuyente  en las siguientes materias:   Impuesto sobre Actividades Económicas.  Impuesto sobre Bienes Inmuebles.  Impuesto sobre Incremento del Valor de los Terrenos de Naturaleza Urbana:   Información general del impuesto.  Cuantificación del importe a petición del interesado.  Cumplimentación del documento cobratorio de autoliquidación.  Presentación de las declaraciones del impuesto sin cuota a ingresar.    Impuesto sobre Vehículos de Tracción Mecánica.  Tasas.  Precios públicos.  Solicitud de certificación para empresas de estar al corriente de pago de los impuestos municipales.  Acreditación de identidad para la obtención del certificado digital (firma electrónica).    Oficina de registro : facultada para recoger escritos dirigidos a cualquier órgano administrativo , ya sea de la Administración General del Estado, de la Administración Autonómica o de la Administración Local.   Zona wifi  ;  Metro:  Ópera, Sol   Bus:  3, 17, 31, 35, 50, 65, 148   Renfe:  Sol ;SACRAMENTO;CALLE;3;28005;CENTRO;4.041.449.174.864.590;-37.110.890.097.804.200;Información general y cita previa: 010 (desde fuera del municipio de Madrid 915 298 210); ZonaWifi
Oficina de objetos perdidos del Ayuntamiento de Madrid; La  Oficina de Objetos Perdidos  se encarga de la gestión de los objetos perdidos en el término municipal de Madrid que entregan particulares, taxis,  EMT , Metro, Correos,  AENA   y RENFE. Los mantiene a disposición de sus propietarios durante un plazo de dos años a partir de la fecha de publicación de la entrega en la Oficina.   Mensualmente se publica en el Tablón de Edictos y en el Boletín Oficial del Ayuntamiento de Madrid una relación genérica de los objetos recibidos el mes anterior.  Si el propietario no retira su objeto, este pasa a ser propiedad de la persona halladora si estuviera interesada en el mismo y hubiera facilitado sus datos.    Los usuarios de la Oficina de Objetos Perdidos tienen derecho :   A que se les informe sobre si algún objeto de su propiedad se encuentra depositado en la Oficina de Objetos Perdidos.  A que se entregue al hallador documento acreditativo de depósito del objeto y a que se le informe de los derechos reconocidos en los artículos 615 y 616 del Código Civil.  A ser informado el hallador de que el objeto hallado se ha devuelto a su propietario.  A que los objetos hallados se custodien con la máxima diligencia y en condiciones que permitan evitar su deterioro.  A que los datos proporcionados por el hallador no sean facilitados sin su consentimiento expreso en virtud de lo establecido en la legislación de Protección de Datos.   A ser informado el propietario sobre la cesión de sus datos personales al hallador, si lo hubiera, en virtud de lo dispuesto en el Código Civil y en la  legislación de Protección de Datos.  A ser informados los propietarios y los halladores de la existencia del fichero de datos de la Oficina de Objetos Perdidos así como de sus derechos de acceso, cancelación, rectificación y oposición.  ; Laborables de lunes a viernes de 8:30 a 14 horas. Cerrado los días 24 y 31 de diciembre ;Zona wifi; Metro: Legazpi (líneas 3 y 6)  Bus: 6, 8, 18, 19, 22, 45, 47, 59, 62, 76, 78, 79, 85, 86, 88, 123, 148 ;MOLINO;PASEO;7;28045;ARGANZUELA;4.039.065.926.812.700;-36.938.716.039.760.700;915 279 590; ZonaWifi
Organismo Autónomo Agencia para el Empleo de Madrid Oficinas Centrales; Oficinas Centrales y Registro ; OFICINAS: Laborables de lunes a viernes de 9 a 14 horas.  REGISTRO: laborables de lunes a viernes de 8:30 a 14 horas.   CERRADO: los días 24 y 31 de diciembre ; - Gestión de las políticas municipales de empleo, mediante la intermediación laboral, la orientación y formación de los desempleados y trabajadores, y el fomento del empleo estable y de calidad. - Áreas funcionales para llevar a cabo diversas actuaciones dirigidas al fomento del empleo. ; Metro: Puerta de Toledo , Pirámides   Bus: 17 , 23 , 35 , 36 , 18 , C ;PONTONES;PASEO;10;28005;ARGANZUELA;40.405.141.382.206.300;-37.153.038.821.293.800;"913 649 300 (Centralita - no proporciona información)                     
010 (Información)"; ZonaWifi
Pabellón de los Jardines de Cecilio Rodríguez;Entrada por avenida de Menéndez Pelayo, 67 (puerta de Granada) o desde el interior los Jardines de El Buen Retiro.; Visitas a los Jardines:   Octubre a marzo: de lunes a domingo de 10 a 18 horas.  Abril a septiembre: de lunes a domingo de 10 a 20 horas.  El Pabellón no es visitable.;Zona wifi;Bus: 20, 26, 63, C ;URUGUAY;PASEO;;28009;RETIRO;4.041.250.110.617.820;-3.676.499.075.231.230;; ZonaWifi
Punto de Atención Social 'El Querol';;   Atención al público : de lunes a viernes de 9 a 13, con petición de cita previa.   Petición de cita:  presencial o telefónicamente de lunes a viernes en horario de 9 a 14 horas.  ;  Información, orientación y asesoramiento sobre derechos y recursos sociales.  Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados,  etc. ) y prestaciones económicas necesarias en la intervención social.  Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social.  Información y gestión de los programas de prevención dirigidos a menores, adolescentes, adultos, mayores,  etc.   zona wifi  ; Metro: Manoteras (línea 4)  Bus: 129, 29 y 7 ;VELEZ RUBIO;CALLE;1 (Esquina a Bacares);28033;HORTALEZA;4.047.612.370.683.220;-36.639.006.166.974.000;913 846 546; ZonaWifi
Sala de estudio Luis García Berlanga (Tetuán);;; Puestos de lectura: 78  Zona wifi ; Metro: Valdeacederas (línea 1)  Bus: 42, 49 , 66, 124 ;VIÑA VIRGEN;CALLE;2;28029;TETUAN;4.046.527.083.469.680;-36.940.726.509.061.600;915 133 253; ZonaWifi
Sala de estudio Pilares;;; Puestos de lectura: 45  Zona wifi ; Metro: Barajas (línea 8)  Bus: 101, 105, 115, 151 ;LOS PILARES;CALLE;3;28042;BARAJAS;4.047.504.564.286;-3.577.805.996.745.730;"915 888 103 (Información sobre horarios)       
"; ZonaWifi
Smart Lab; Smart Lab es un centro especializado en incubación y espacios compartidos de trabajo vinculado a las ciudades inteligentes. El objetivo es crear un entorno compartido que estimule el intercambio de ideas y la generación de proyectos de emprendimiento  ; De lunes a viernes de 9 a 21 horas. ;  Asesoramiento y formación de emprendedores  Preincubación de proyectos de emprendimiento y espacios compartidos de negocio.  Zona wifi  ; Metro: Barrio del Pilar (línea 9), Herrera Oria (línea 9), Peñagrande (línea 7), Avenida de la Ilustración (línea 7)  Bus: 42, 49, 83, 128, 132, 137 ;MONFORTE DE LEMOS;AVENIDA;38;28029;FUENCARRAL-EL PARDO;4.047.900.813.206.290;-3.709.138.377.702.430;"608 599 643      
 "; ZonaWifi
